# source http://cdsarc.u-strasbg.fr/viz-bin/qcat?J/A+A/578/A110#sRM-F.62
# PairID, IDinpair, RAdeg, DECdeg, z
 688 2 166.53636  36.18069 0.02464
 689 1 182.65317  34.95657 0.03469
 689 2 182.85281  34.97934 0.03475
 690 1 179.31792  14.05879 0.04214
 690 2 179.21353  14.12619 0.04209
 691 1 180.41020  14.48388 0.04367
 691 2 180.34543  14.57536 0.04415
 692 1 183.38760  14.48337 0.06380
 692 2 183.39217  14.47846 0.06350
 693 1 199.60461  39.48619 0.05465
 693 2 199.61243  39.51004 0.05480
 694 1 158.25447  37.13143 0.03932
 694 2 158.10199  37.11584 0.03938
 695 1 210.86893  32.69770 0.01897
 695 2 210.91759  32.69426 0.01878
 696 1 217.00752  27.94879 0.03655
 696 2 216.99353  27.97469 0.03603
 697 1 160.86345  29.16791 0.03570
 697 2 160.75166  29.10123 0.03548
 698 1 118.32159  17.48335 0.04106
 698 2 118.37172  17.53694 0.04131
 699 1 161.36841  30.82296 0.04483
 699 2 161.35423  30.72379 0.04440
 700 1 172.10097  33.62749 0.03400
 700 2 172.26321  33.67729 0.03446
 701 1 146.74974  24.70227 0.03408
 701 2 146.63039  24.58180 0.03361
 702 1 185.69229  36.41033 0.04084
 702 2 185.67567  36.39621 0.04050
 703 1 211.20888  31.06513 0.01456
 703 2 211.63426  30.89408 0.01439
 704 1 213.23833  28.74737 0.05362
 704 2 213.17804  28.77982 0.05383
 705 1 221.31595  37.30035 0.03216
 705 2 221.31125  37.29729 0.03187
 706 1 153.62796  35.84211 0.03455
 706 2 153.60487  35.83381 0.03437
 707 1 254.62521  25.39027 0.03270
 707 2 254.60417  25.39761 0.03237
 708 1 169.55524  28.91616 0.06967
 708 2 169.55775  28.91469 0.06981
 709 1 170.27164  25.57394 0.02602
 709 2 170.08145  25.65014 0.02648
 710 1 153.35922  12.28715 0.06892
 710 2 153.37575  12.30682 0.06843
 711 1 156.03622  13.57293 0.02296
 711 2 156.03059  13.61775 0.02340
 712 1 159.31329  13.03447 0.05080
 712 2 159.38264  12.99934 0.05092
 713 1 234.64720  26.22175 0.06990
 713 2 234.70546  26.23645 0.06984
 714 1 162.94966  10.86621 0.02692
 714 2 163.13654  10.98413 0.02697
 715 1 160.91211  11.09872 0.04759
 715 2 160.86031  11.09007 0.04753
 716 1 172.22299  43.22990 0.06800
 716 2 172.27847  43.24034 0.06749
 717 1 173.21901  43.51497 0.02433
 717 2 173.26726  43.48292 0.02422
 718 1 173.90244  43.47689 0.02430
 718 2 174.02078  43.47419 0.02442
 719 1 177.55186  45.47863 0.01061
 719 2 177.57829  45.48661 0.01084
 720 1 172.31050  31.92827 0.03348
 720 2 172.35753  32.00074 0.03342
 721 1 172.84180  32.70633 0.03364
 721 2 172.82677  32.67797 0.03388
 722 1 221.89030  20.86933 0.06117
 722 2 221.90204  20.85793 0.06085
 723 1 215.76830  38.14232 0.03388
 723 2 215.69391  38.14867 0.03391
 724 1 182.74481  43.24940 0.01968
 724 2 182.52231  43.44275 0.01978
 725 1 153.95261  21.74792 0.03806
 725 2 153.95607  21.60310 0.03769
 726 1 153.15805  22.29184 0.02057
 726 2 153.04915  22.47491 0.02065
 727 1 141.08537  15.45624 0.03514
 727 2 141.08626  15.45932 0.03530
 728 1 190.30205  22.58944 0.02845
 728 2 190.30803  22.59497 0.02870
 729 1 187.83922  17.03792 0.04588
 729 2 187.87067  17.04595 0.04581
 730 1 194.59543  45.27278 0.02734
 730 2 194.52188  45.28887 0.02700
 731 1 196.08623  45.05664 0.02826
 731 2 196.09518  45.02683 0.02792
 732 1 195.66144  45.44370 0.02413
 732 2 195.69987  45.47647 0.02416
 733 1 196.76247  13.07482 0.02728
 733 2 196.75687  13.01748 0.02707
 734 1 197.65016  42.85307 0.05860
 734 2 197.53343  42.84077 0.05892
 735 1 200.27179  42.44880 0.03585
 735 2 200.38199  42.53562 0.03557
 736 1 203.08722  29.07623 0.04403
 736 2 203.10326  29.08471 0.04449
 737 1 217.78236  23.03665 0.03671
 737 2 217.76941  23.01337 0.03656
 738 1 212.95459  21.37635 0.02826
 738 2 213.03375  21.40705 0.02824
 739 1 162.96638  22.23895 0.02585
 739 2 162.76860  22.09992 0.02539
 740 1 161.41331  20.74623 0.04249
 740 2 161.50040  20.76897 0.04290
 741 1 200.60249  23.45128 0.03721
 741 2 200.60229  23.51433 0.03749
 742 1 202.98389  24.10178 0.03704
 742 2 202.81906  24.09147 0.03697
 743 1 205.54315  24.55788 0.06060
 743 2 205.61591  24.62507 0.06087
 744 1 125.64970  37.10136 0.04184
 744 2 125.69836  37.04457 0.04158
 745 1 157.98332  50.68497 0.06347
 745 2 158.09117  50.69819 0.06369
 746 1 216.12706  57.13769 0.01057
 746 2 216.68771  56.67769 0.01064
 747 1 223.65974  36.85799 0.03729
 747 2 223.68243  36.87103 0.03738
 748 1 149.31558  33.97631 0.02935
 748 2 149.32294  34.14486 0.02932
 749 1 255.41403  22.68758 0.03626
 749 2 255.39041  22.68145 0.03645
 750 1 199.08932  13.50183 0.03043
 750 2 199.01495  13.40315 0.03036
 751 1 194.83656  14.78804 0.02185
 751 2 194.90775  14.88597 0.02212
 752 1 178.93810  44.89548 0.07151
 752 2 178.91092  44.87495 0.07181
 753 1 162.94971  11.98381 0.04654
 753 2 162.93434  11.95985 0.04601
 754 1 161.41527  12.28019 0.02431
 754 2 161.64975  12.22026 0.02426
 755 1 240.12088   8.03621 0.05732
 755 2 240.11465   8.11341 0.05710
 756 1 134.91035  15.18862 0.02911
 756 2 134.91722  15.18713 0.02869
 757 1 135.85448  20.66740 0.03205
 757 2 135.96652  20.55251 0.03210
 758 1 139.35532  19.47505 0.05065
 758 2 139.31491  19.54409 0.05038
 759 1 139.88326  19.61127 0.03428
 759 2 139.94118  19.72745 0.03455
 760 1 177.01932  60.89736 0.03457
 760 2 177.09875  60.91118 0.03450
 761 1 177.15872  60.99680 0.05672
 761 2 177.33865  61.00246 0.05669
 762 1 205.62033  41.22849 0.03613
 762 2 205.62202  41.20031 0.03591
 763 1 225.68031  43.27462 0.04059
 763 2 225.67651  43.24242 0.04086
 764 1 227.99835  10.51638 0.03503
 764 2 228.00821  10.50873 0.03463
 765 1 332.97049   0.10871 0.03329
 765 2 332.95135   0.08003 0.03348
 766 1 333.85864   0.07335 0.04519
 766 2 333.87292   0.11614 0.04552
 767 1 310.21701   0.65274 0.02677
 767 2 310.33240   0.66014 0.02661
 768 1 194.32254  14.21985 0.06158
 768 2 194.31543  14.19767 0.06130
 769 1 164.21359  36.70878 0.06016
 769 2 164.19922  36.69351 0.06017
 770 1 163.55208  37.53858 0.03072
 770 2 163.53389  37.52128 0.03043
 771 1 194.26204  31.62554 0.02330
 771 2 194.20627  31.49877 0.02291
 772 1 143.06833  12.09387 0.01975
 772 2 143.00328  12.26179 0.01970
 773 1 149.00293  13.13522 0.07001
 773 2 149.01730  13.12880 0.07013
 774 1 212.60199  16.11252 0.00768
 774 2 212.59998  16.18299 0.00797
 775 1 244.90526  12.40526 0.02534
 775 2 245.04756  12.45566 0.02561
 776 1  26.28764 -10.24399 0.03571
 776 2  26.34200 -10.29998 0.03609
 777 1  27.78293  -9.79203 0.04303
 777 2  27.75329  -9.76054 0.04290
 778 1 185.94406  36.15280 0.03332
 778 2 186.00441  36.15589 0.03340
 779 1 179.00644  31.66711 0.03445
 779 2 178.98137  31.64908 0.03430
 780 1 200.61775  28.15553 0.03840
 780 2 200.62617  28.17145 0.03816
 781 1 199.99541  29.42744 0.03158
 781 2 199.98454  29.44815 0.03192
 782 1  38.54401  -0.00179 0.05022
 782 2  38.52589  -0.00799 0.05014
 783 1 131.78622  19.63105 0.03118
 783 2 131.69153  19.70531 0.03140
 784 1 130.67960  19.65061 0.05523
 784 2 130.63913  19.60958 0.05502
 785 1 130.75931  19.59545 0.03651
 785 2 130.74026  19.56374 0.03679
 786 1 205.45770  18.56319 0.04673
 786 2 205.53493  18.50467 0.04674
 787 1 186.41727  20.52847 0.01829
 787 2 186.40099  20.45440 0.01839
 788 1 186.96959  20.47710 0.06490
 788 2 186.96890  20.47321 0.06461
 789 1 169.16161  15.72736 0.01262
 789 2 169.33815  15.95406 0.01278
 790 1 167.82324  16.48174 0.05936
 790 2 167.82314  16.46264 0.05910
 791 1 331.51059  -8.35180 0.06701
 791 2 331.51328  -8.35237 0.06673
 792 1 173.83493  28.39088 0.03321
 792 2 173.85136  28.42587 0.03363
 793 1 176.33276  26.87393 0.05072
 793 2 176.40590  26.93847 0.05063
 794 1 173.10229  27.93620 0.04933
 794 2 173.06589  27.85412 0.04967
 795 1 245.98764  44.85065 0.05815
 795 2 245.85968  44.82158 0.05849
 796 1 243.77547  33.52746 0.05925
 796 2 243.75491  33.56881 0.05918
 797 1 209.65822  28.86590 0.03893
 797 2 209.64630  28.84783 0.03847
 798 1 201.94804  25.44959 0.02499
 798 2 201.92079  25.45060 0.02551
 799 1 172.71085  52.20770 0.03384
 799 2 172.60953  52.16272 0.03344
 800 1 167.14581  51.92473 0.02588
 800 2 167.26511  51.91508 0.02634
 801 1 176.85809  49.13852 0.05484
 801 2 177.02034  49.15509 0.05479
 802 1 195.07422  27.38752 0.03678
 802 2 195.06021  27.28073 0.03704
 803 1 194.51303  27.97054 0.06863
 803 2 194.52229  28.01093 0.06898
 804 1 125.46975  41.86247 0.03807
 804 2 125.45982  41.87663 0.03806
 805 1  36.18743  -7.54938 0.04863
 805 2  36.16178  -7.66534 0.04881
 806 1  26.93768  -8.87242 0.07333
 806 2  26.88289  -8.84357 0.07340
 807 1 165.63872  -0.29102 0.01724
 807 2 165.70993  -0.36427 0.01683
 808 1 203.10100  11.10627 0.03144
 808 2 203.07050  11.19771 0.03183
 809 1 205.22014  11.91505 0.05801
 809 2 205.18236  11.96964 0.05810
 810 1 211.29387  40.45247 0.06587
 810 2 211.29819  40.51377 0.06616
 811 1 193.59473   8.37759 0.03615
 811 2 193.63951   8.43316 0.03583
 812 1 197.46248   6.43690 0.03892
 812 2 197.44412   6.47702 0.03861
 813 1 178.41653  43.46094 0.01969
 813 2 178.44568  43.41644 0.01974
 814 1 155.29442  35.65794 0.03771
 814 2 155.36282  35.56482 0.03789
 815 1 195.52289   9.38828 0.06653
 815 2 195.53867   9.37508 0.06654
 816 1 251.55795  26.83576 0.05932
 816 2 251.56223  26.88997 0.05918
 817 1 155.67101  20.85915 0.02459
 817 2 155.70679  20.79862 0.02496
 818 1 155.51727  20.58225 0.03912
 818 2 155.50853  20.62379 0.03892
 819 1 218.34624  19.87322 0.03941
 819 2 218.40121  19.79215 0.03910
 820 1 156.34200  19.13976 0.05452
 820 2 156.44232  19.09235 0.05417
 821 1 158.53613  19.70428 0.03403
 821 2 158.52348  19.71564 0.03382
 822 1 220.97749  25.65464 0.05069
 822 2 220.97816  25.62922 0.05025
 823 1 221.84760  25.38228 0.06552
 823 2 221.82027  25.34078 0.06548
 824 1 120.40096   9.87524 0.05043
 824 2 120.42832   9.88602 0.05005
 825 1 126.53076  12.16648 0.06518
 825 2 126.52637  12.24017 0.06550
 826 1 124.11742  11.85365 0.03480
 826 2 124.08163  11.85095 0.03494
 827 1 141.40295  15.45874 0.03901
 827 2 141.36880  15.52533 0.03911
 828 1 142.83334  16.29574 0.05055
 828 2 142.80708  16.27995 0.05026
 829 1 213.36897  17.75632 0.03827
 829 2 213.35382  17.78304 0.03807
 830 1 215.26210  17.28741 0.06953
 830 2 215.22397  17.34357 0.06905
 831 1 145.76807  15.29285 0.04557
 831 2 145.75764  15.31081 0.04524
 832 1 206.01694  25.66351 0.04859
 832 2 206.00883  25.72736 0.04887
 833 1 201.58060  26.24446 0.03409
 833 2 201.64305  26.30579 0.03380
 834 1 205.25735  25.47548 0.06267
 834 2 205.30019  25.53894 0.06310
 835 1 131.62686  20.53874 0.06131
 835 2 131.66339  20.55428 0.06134
 836 1 135.46225  16.62990 0.03812
 836 2 135.42712  16.67015 0.03862
 837 1 134.60602  14.58379 0.04032
 837 2 134.56082  14.60535 0.04024
 838 1 211.56274  20.14122 0.03704
 838 2 211.53160  20.09564 0.03698
 839 1 237.71103  22.23869 0.03143
 839 2 237.83047  22.17925 0.03121
 840 1 182.59674  32.34352 0.04910
 840 2 182.53537  32.34169 0.04910
 841 1 196.42094  33.17890 0.03243
 841 2 196.29678  33.17087 0.03278
 842 1 176.38297  31.46688 0.04601
 842 2 176.34358  31.49095 0.04608
 843 1 184.61911  17.26630 0.02547
 843 2 184.68826  17.22672 0.02571
 844 1 184.01205  17.92639 0.03777
 844 2 184.15016  17.92354 0.03780
 845 1 184.47299  17.44211 0.03007
 845 2 184.45436  17.47525 0.02991
 846 1 157.77271  20.31123 0.04383
 846 2 157.75233  20.28250 0.04364
 847 1 220.82796  20.78626 0.05503
 847 2 220.83623  20.84581 0.05517
 848 1 237.96701  25.75233 0.05917
 848 2 237.96915  25.65768 0.05936
 849 1 209.23332  29.16439 0.00792
 849 2 209.29138  29.21958 0.00749
 850 1 209.04317  30.09748 0.03110
 850 2 209.03290  30.08134 0.03106
 851 1 255.50488  24.24183 0.04095
 851 2 255.49417  24.23643 0.04115
 852 1 114.53916  44.84251 0.04221
 852 2 114.54111  44.83621 0.04174
 853 1 172.29391  15.49114 0.05314
 853 2 172.27025  15.49060 0.05275
 854 1 148.37926  34.40701 0.03958
 854 2 148.48450  34.31535 0.03974
 855 1 202.71262  37.04934 0.06236
 855 2 202.68349  37.07141 0.06206
 856 1 147.67709  30.49284 0.02913
 856 2 147.75627  30.31900 0.02913
 857 1 162.05849  13.21702 0.01828
 857 2 162.04990  13.13543 0.01796
 858 1 144.74821  13.26549 0.04773
 858 2 144.79242  13.24789 0.04746
 859 1 142.52277  13.97263 0.05135
 859 2 142.62505  14.01233 0.05127
 860 1 143.21616  12.28703 0.01564
 860 2 143.20045  12.27939 0.01593
 861 1 138.81075  11.86702 0.04905
 861 2 138.86804  11.83474 0.04905
 862 1 120.09752  54.96394 0.04093
 862 2 120.21859  54.90779 0.04081
 863 1 122.19849  56.95688 0.04315
 863 2 122.13207  56.83146 0.04286
 864 1 123.74797  58.09950 0.04638
 864 2 123.74539  58.08081 0.04639
 865 1 124.49854  58.77913 0.03890
 865 2 124.43066  58.92750 0.03884
 866 1 127.21942  58.20391 0.01771
 866 2 127.18523  58.15157 0.01803
 867 1 180.73782  20.65992 0.04271
 867 2 180.70949  20.63665 0.04248
 868 1 205.76614  16.70547 0.02451
 868 2 205.69565  16.65688 0.02477
 869 1 119.65247  11.93211 0.04427
 869 2 119.63937  11.92294 0.04447
 870 1 195.72681  23.65718 0.02478
 870 2 195.95897  23.63356 0.02472
 871 1 139.19997  15.83797 0.07247
 871 2 139.22330  15.84467 0.07270
 872 1 195.14117  25.63395 0.04503
 872 2 195.12334  25.62296 0.04516
 873 1 122.68398  21.82160 0.04477
 873 2 122.69064  21.71157 0.04499
 874 1 174.93730  37.00013 0.02106
 874 2 174.92816  36.88876 0.02137
 875 1 173.93881  49.27227 0.05280
 875 2 174.05458  49.26617 0.05238
 876 1 167.55681  48.95141 0.02433
 876 2 167.34544  48.96871 0.02437
 877 1 172.88669  49.85752 0.06859
 877 2 172.92690  49.87846 0.06867
 878 1 170.05887  50.02530 0.02601
 878 2 170.30925  50.07307 0.02594
 879 1 250.62056  34.50845 0.02203
 879 2 250.63686  34.42941 0.02216
 880 1 197.81270  27.31293 0.05901
 880 2 197.80621  27.29636 0.05950
 881 1 199.75555  27.89170 0.03484
 881 2 199.61899  27.91385 0.03450
 882 1 163.07703   8.82348 0.06307
 882 2 163.07623   8.81877 0.06338
 883 1 175.34802  11.84351 0.03331
 883 2 175.29103  11.71899 0.03344
 884 1 198.56665  12.06348 0.03428
 884 2 198.41930  11.97114 0.03397
 885 1 203.57037   9.75378 0.03977
 885 2 203.52071   9.78399 0.03984
 886 1 207.26958   6.85987 0.06799
 886 2 207.28131   6.83269 0.06755
 887 1 206.08011   7.33174 0.05492
 887 2 206.09299   7.34109 0.05474
 888 1 206.60902   7.68190 0.05455
 888 2 206.69521   7.69660 0.05482
 889 1 158.32127  16.40707 0.04506
 889 2 158.36711  16.38086 0.04512
 890 1 210.76013  -0.33554 0.05943
 890 2 210.79523  -0.38572 0.05923
 891 1 253.34230  33.02841 0.03800
 891 2 253.33722  32.98457 0.03806
 892 1 136.20760   8.03749 0.03134
 892 2 136.05222   8.04583 0.03110
 893 1 226.49246  38.48986 0.05245
 893 2 226.47664  38.49646 0.05205
 894 1 197.91499  46.91808 0.05311
 894 2 197.92470  46.96289 0.05339
 895 1 140.46046  15.12598 0.05504
 895 2 140.42905  15.17777 0.05497
 896 1 122.85619   8.89393 0.01970
 896 2 122.86275   8.94102 0.01950
 897 1 208.01738  -2.20661 0.01453
 897 2 208.01601  -2.12625 0.01478
 898 1 180.27081   0.11375 0.02067
 898 2 180.07501   0.29499 0.02066
 899 1 185.29350  25.22177 0.03369
 899 2 185.27826  25.15204 0.03387
 900 1 179.93420  25.62105 0.05819
 900 2 179.97246  25.66078 0.05854
 901 1 219.97908  54.18872 0.07015
 901 2 219.99173  54.17148 0.07023
 902 1 214.81360  56.23348 0.06261
 902 2 214.83369  56.22069 0.06269
 903 1 221.66515  55.16734 0.04041
 903 2 221.64238  55.23271 0.04011
 904 1 255.29121  20.67333 0.03154
 904 2 255.31638  20.61039 0.03147
 905 1 188.66956  44.39556 0.01932
 905 2 188.34941  44.54055 0.01952
 906 1 194.92502  43.75320 0.05781
 906 2 194.85973  43.75180 0.05759
 907 1 176.09517  35.86111 0.05963
 907 2 176.09877  35.84606 0.05995
 908 1 158.93048  29.59194 0.01474
 908 2 159.01012  29.67496 0.01470
 909 1 248.84665  14.85609 0.05015
 909 2 248.91916  14.84410 0.05031
 910 1 246.57063  16.32012 0.01295
 910 2 246.23318  16.32781 0.01278
 911 1 225.51411  18.49294 0.04767
 911 2 225.55957  18.49132 0.04784
 912 1 245.82997  50.93906 0.07109
 912 2 245.79105  50.89561 0.07111
 913 1  33.87907  -9.21764 0.03937
 913 2  33.84509  -9.21777 0.03944
 914 1 204.60181   1.47977 0.04041
 914 2 204.61136   1.40907 0.04078
 915 1 203.48801   3.23228 0.05647
 915 2 203.50613   3.32622 0.05657
 916 1 235.15529  20.56232 0.02634
 916 2 235.03438  20.49125 0.02635
 917 1 235.99541  19.21153 0.02415
 917 2 236.11920  19.25314 0.02404
 918 1 246.01453  13.73009 0.03370
 918 2 246.01431  13.72736 0.03374
 919 1 215.70683  20.16214 0.05643
 919 2 215.70233  20.07436 0.05626
 920 1 218.35306  20.00566 0.04332
 920 2 218.35919  19.96820 0.04327
 921 1 217.32135  20.65453 0.02953
 921 2 217.34892  20.71356 0.02944
 922 1 155.76736  15.47594 0.04076
 922 2 155.77193  15.57029 0.04089
 923 1 157.88014  18.03663 0.06548
 923 2 157.89336  17.99377 0.06505
 924 1 155.13950  14.31279 0.03026
 924 2 154.99966  14.28595 0.03014
 925 1 241.20760   8.48109 0.01740
 925 2 241.24518   8.45370 0.01734
 926 1 237.25732  27.61005 0.00739
 926 2 237.45265  27.13802 0.00716
 927 1 243.50534  20.44033 0.03704
 927 2 243.48026  20.48960 0.03702
 928 1 150.99899  14.42402 0.02331
 928 2 151.22801  14.45616 0.02333
 929 1 153.94810  14.63144 0.05284
 929 2 153.93994  14.60956 0.05330
 930 1 153.30331  14.88093 0.02010
 930 2 153.08501  14.91082 0.02008
 931 1 152.50389  15.72535 0.04759
 931 2 152.53383  15.68166 0.04764
 932 1 153.61905  15.90291 0.01016
 932 2 153.55443  15.86172 0.00990
 933 1 116.16141  40.36636 0.01982
 933 2 116.09850  40.34375 0.01956
 934 1 164.54102  -0.77468 0.02143
 934 2 164.63019  -1.00687 0.02148
 935 1  21.85707  15.52661 0.05238
 935 2  21.84665  15.55374 0.05253
 936 1  35.51952  -7.56222 0.03998
 936 2  35.42818  -7.47853 0.03962
 937 1 260.79004  63.90786 0.02728
 937 2 260.64032  63.76314 0.02721
 938 1 117.23952  17.57711 0.02866
 938 2 117.30054  17.56616 0.02875
 939 1 181.44257  24.16803 0.07543
 939 2 181.45020  24.18785 0.07523
 940 1 180.08110  25.08336 0.04504
 940 2 180.10156  25.11543 0.04475
 941 1 182.87886  25.12152 0.05920
 941 2 182.89536  25.12473 0.05904
 942 1 182.02747  25.50949 0.07837
 942 2 181.98265  25.49349 0.07885
 943 1 149.22310  36.19959 0.05970
 943 2 149.22876  36.20931 0.05999
 944 1 219.16133  41.07913 0.01581
 944 2 219.22034  40.94320 0.01588
 945 1 219.92712  41.18049 0.04018
 945 2 219.91725  41.30448 0.04015
 946 1 199.20624  47.40202 0.03577
 946 2 199.16943  47.41130 0.03586
 947 1 205.33287  36.93522 0.03461
 947 2 205.27248  37.07735 0.03435
 948 1 198.75479  31.69139 0.07188
 948 2 198.77602  31.68896 0.07202
 949 1 237.02533  14.37160 0.03532
 949 2 237.02571  14.37420 0.03532
 950 1 204.53633  19.34858 0.03649
 950 2 204.45876  19.42796 0.03667
 951 1 236.56487  11.05477 0.04730
 951 2 236.62337  11.10315 0.04699
 952 1 237.98596  10.67474 0.04604
 952 2 238.00591  10.69863 0.04568
 953 1 235.35368  11.98497 0.01453
 953 2 235.69206  12.06036 0.01434
 954 1 245.85367  21.23182 0.06739
 954 2 245.89069  21.31394 0.06769
 955 1  52.02299   0.02196 0.05417
 955 2  51.98693   0.03044 0.05434
 956 1 127.08582  55.66674 0.04341
 956 2 127.01053  55.73517 0.04331
 957 1 126.97386  55.15861 0.03882
 957 2 127.02552  55.09869 0.03912
 958 1 207.06094   8.18469 0.05485
 958 2 207.01041   8.15120 0.05508
 959 1 251.15953  20.70154 0.03268
 959 2 251.06476  20.79604 0.03240
 960 1 250.06104  23.02176 0.03979
 960 2 250.01489  23.05163 0.04011
 961 1 250.28183  22.82356 0.03401
 961 2 250.23894  22.80054 0.03435
 962 1 196.09247  36.26199 0.04454
 962 2 196.12158  36.25379 0.04463
 963 1 196.10269  36.47998 0.02323
 963 2 196.24109  36.43951 0.02287
 964 1 154.94736  34.32406 0.03252
 964 2 154.96864  34.34580 0.03245
 965 1 156.53549  31.46087 0.03644
 965 2 156.64095  31.48335 0.03668
 966 1 190.44843  44.91464 0.04994
 966 2 190.50986  44.91144 0.05012
 967 1 182.62505  45.95888 0.06549
 967 2 182.66612  45.97434 0.06544
 968 1 189.73961  43.55088 0.05796
 968 2 189.76376  43.51413 0.05842
 969 1 228.54509  18.06529 0.06783
 969 2 228.51085  18.04797 0.06741
 970 1 165.19156  27.80478 0.04549
 970 2 165.20021  27.87147 0.04545
 971 1 166.15517  28.22795 0.02945
 971 2 166.15367  28.30710 0.02967
 972 1 176.87868  36.15273 0.06398
 972 2 176.78720  36.16193 0.06346
 973 1 168.71353  35.50225 0.02147
 973 2 168.84137  35.50201 0.02122
 974 1 162.28824  21.67565 0.05432
 974 2 162.27353  21.75620 0.05462
 975 1 162.75439  19.34364 0.04754
 975 2 162.80219  19.36340 0.04781
 976 1 167.49495  34.51090 0.06122
 976 2 167.44290  34.49139 0.06097
 977 1 178.11407  34.89446 0.00735
 977 2 178.36766  34.32241 0.00746
 978 1 243.03955  50.55266 0.04308
 978 2 242.86098  50.57888 0.04271
 979 1 244.02481  50.91547 0.04734
 979 2 243.88692  50.82850 0.04734
 980 1 217.28189  -2.16239 0.05373
 980 2 217.27274  -2.16887 0.05378
 981 1 170.39868  18.45857 0.01820
 981 2 170.41490  18.48486 0.01829
 982 1 169.31694  19.90096 0.03192
 982 2 169.17992  19.99542 0.03208
 983 1 155.58424  61.88781 0.05134
 983 2 155.59003  61.92248 0.05127
 984 1 173.18929  40.84257 0.03084
 984 2 173.26007  40.70868 0.03080
 985 1 166.60622  37.73906 0.02551
 985 2 166.44215  37.61820 0.02504
 986 1 209.72289   8.72738 0.04730
 986 2 209.63203   8.80974 0.04706
 987 1 208.31400   9.22251 0.03783
 987 2 208.38142   9.24111 0.03792
 988 1 245.34665  32.34902 0.03466
 988 2 245.22717  32.23663 0.03493
 989 1 188.16051  28.77497 0.05027
 989 2 188.17415  28.73973 0.05076
 990 1 218.75792  26.54392 0.03081
 990 2 218.76744  26.54088 0.03052
 991 1 184.69508  31.02446 0.03688
 991 2 184.75087  31.02773 0.03656
 992 1 188.18153  29.38138 0.05051
 992 2 188.09074  29.41137 0.05091
 993 1 186.44440  29.95439 0.03733
 993 2 186.51257  30.00470 0.03731
 994 1 186.02437  27.57790 0.03617
 994 2 185.89052  27.64351 0.03594
 995 1 185.07726  27.92037 0.04941
 995 2 185.08075  27.93970 0.04966
 996 1 205.74423  29.38656 0.03411
 996 2 205.67397  29.44392 0.03389
 997 1 206.18782  27.13739 0.03655
 997 2 206.22321  27.10676 0.03656
 998 1  48.44926   0.69436 0.02127
 998 2  48.64255   0.53253 0.02099
 999 1  48.58224   0.80939 0.02900
 999 2  48.61532   0.76089 0.02878
1000 1 244.17152  26.11757 0.04240
1000 2 244.19989  26.12912 0.04198
1001 1 245.16760  25.46285 0.04341
1001 2 245.14337  25.46236 0.04359
1002 1 245.19609  25.99742 0.07205
1002 2 245.18349  25.98213 0.07171
1003 1 246.30855  24.51658 0.06211
1003 2 246.25015  24.48752 0.06179
1004 1 241.38293  28.41615 0.03428
1004 2 241.43665  28.41029 0.03461
1005 1 246.11584  25.18399 0.03903
1005 2 246.13205  25.04430 0.03896
1006 1 242.86189  27.96227 0.05290
1006 2 242.87151  28.02107 0.05283
1007 1 162.18419  26.05365 0.02569
1007 2 162.18074  26.03328 0.02523
1008 1 228.95934  16.58223 0.04359
1008 2 228.84880  16.51606 0.04356
1009 1 165.51024  19.36955 0.05880
1009 2 165.53987  19.37090 0.05888
1010 1 346.10815   1.05578 0.07442
1010 2 346.10880   1.08901 0.07475
1011 1  41.53115  -0.32962 0.07648
1011 2  41.51146  -0.32125 0.07639
1012 1 170.16068  36.21428 0.05198
1012 2 170.15245  36.20957 0.05202
1013 1 145.95477  30.54607 0.02822
1013 2 145.96722  30.63812 0.02870
1014 1 207.64909  28.14959 0.02354
1014 2 207.61024  28.13250 0.02381
1015 1  26.01093  -0.11915 0.07939
1015 2  26.02404  -0.12705 0.07937
1016 1 144.33606  25.89843 0.03308
1016 2 144.48573  25.89064 0.03321
1017 1 142.79002  22.74651 0.05059
1017 2 142.77115  22.65892 0.05080
1018 1 216.72928  48.09989 0.02556
1018 2 216.80095  48.18696 0.02531
1019 1 216.55084  48.56400 0.01292
1019 2 216.31140  48.45758 0.01330
1020 1 199.60742  40.86539 0.04752
1020 2 199.66730  40.83501 0.04776
1021 1 199.44464  41.34061 0.04414
1021 2 199.28960  41.40793 0.04418
1022 1 193.99089   8.60997 0.04703
1022 2 193.96086   8.60924 0.04707
1023 1 190.70496  10.35746 0.02531
1023 2 190.74536  10.22723 0.02505
1024 1 130.49394  57.59193 0.02625
1024 2 130.46974  57.63387 0.02599
1025 1 125.95450  55.36360 0.04294
1025 2 125.95596  55.43967 0.04299
1026 1 128.95647  58.18591 0.04139
1026 2 128.75981  58.19307 0.04158
1027 1  39.54574   0.17783 0.04165
1027 2  39.58240   0.18166 0.04177
1028 1 155.37875  35.01879 0.03456
1028 2 155.46260  35.06932 0.03475
1029 1 153.63507  30.72235 0.04801
1029 2 153.63113  30.74945 0.04765
1030 1 223.59445  28.93968 0.02286
1030 2 223.63719  29.06435 0.02264
1031 1 142.12621  32.46682 0.05224
1031 2 142.16821  32.47986 0.05242
1032 1 247.65819  27.46227 0.05892
1032 2 247.64668  27.48139 0.05870
1033 1 172.41087  35.51465 0.03034
1033 2 172.39104  35.39621 0.03066
1034 1 145.75252  28.82171 0.05149
1034 2 145.74771  28.84695 0.05119
1035 1 125.18169  18.39784 0.03841
